CaseID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Role
819,Send Request for Quotation to Supplier,Magdalena Predutta,2011/05/03 16:16:00.000,2011/05/03 16:36:00.000,Variant 9,Purchasing Agent
819,Create Quotation comparison Map,Magdalena Predutta,2011/05/04 18:30:00.000,2011/05/05 00:05:00.000,Variant 9,Purchasing Agent
819,Analyze Quotation comparison Map,Fjodor Kowalski,2011/05/05 07:02:00.000,2011/05/05 07:16:00.000,Variant 9,Requester
819,Choose best option,Esmana Liubiata,2011/05/05 07:16:00.000,2011/05/05 07:16:00.000,Variant 9,Requester
819,Settle conditions with supplier,Magdalena Predutta,2011/05/05 13:00:00.000,2011/05/06 02:03:00.000,Variant 9,Purchasing Agent
819,Create Purchase Order,Francois de Perrier,2011/05/06 17:15:00.000,2011/05/06 17:24:00.000,Variant 9,Purchasing Agent
819,Confirm Purchase Order,Karen Clarens,2011/05/06 21:41:00.000,2011/05/06 22:01:00.000,Variant 9,Supplier
819,Deliver Goods Services,Esmeralda Clay,2011/05/10 11:51:00.000,2011/05/12 03:05:00.000,Variant 9,Supplier
819,Release Purchase Order,Clement Duchot,2011/05/12 10:55:00.000,2011/05/12 10:56:00.000,Variant 9,Requester
819,Approve Purchase Order for payment,Francois de Perrier,2011/05/12 17:45:00.000,2011/05/12 17:46:00.000,Variant 9,Purchasing Agent
819,Send invoice,Carmen Finacse,2011/05/13 21:44:00.000,2011/05/13 21:44:00.000,Variant 9,Supplier
819,Release Supplier's Invoice,Pedro Alvares,2011/05/14 12:11:00.000,2011/05/14 12:15:00.000,Variant 9,Financial Manager
819,Settle dispute with supplier Financial Manager,Karalda Nimwada,2011/05/14 12:39:00.000,2011/05/14 12:55:00.000,Variant 9,Financial Manager
819,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/05/14 12:55:00.000,2011/05/14 12:55:00.000,Variant 9,Financial Manager
819,Pay invoice,Pedro Alvares,2011/05/14 13:24:00.000,2011/05/14 13:37:00.000,Variant 9,Financial Manager
819,End,End,2011/05/14 13:37:00.000,2011/05/14 13:37:00.000,Variant 9,End
818,Create Purchase Requisition,Miu Hanwan,2011/05/01 08:44:00.000,2011/05/01 09:28:00.000,Variant 2,Requester
818,Create Request for Quotation Requester,Christian Francois,2011/05/01 13:33:00.000,2011/05/01 13:46:00.000,Variant 2,Requester
818,Analyze Request for Quotation,Magdalena Predutta,2011/05/08 12:45:00.000,2011/05/08 13:13:00.000,Variant 2,Purchasing Agent
818,Send Request for Quotation to Supplier,Francois de Perrier,2011/05/09 10:54:00.000,2011/05/09 11:11:00.000,Variant 2,Purchasing Agent
818,Create Quotation comparison Map,Magdalena Predutta,2011/05/09 13:04:00.000,2011/05/09 14:01:00.000,Variant 2,Purchasing Agent
818,Analyze Quotation comparison Map,Immanuel Karagianni,2011/05/09 20:05:00.000,2011/05/09 20:27:00.000,Variant 2,Requester
818,Choose best option,Miu Hanwan,2011/05/09 20:27:00.000,2011/05/09 20:27:00.000,Variant 2,Requester
818,Settle conditions with supplier,Francois de Perrier,2011/05/10 02:50:00.000,2011/05/10 09:15:00.000,Variant 2,Purchasing Agent
818,Create Purchase Order,Magdalena Predutta,2011/05/10 18:57:00.000,2011/05/10 19:03:00.000,Variant 2,Purchasing Agent
818,Confirm Purchase Order,Kiu Kan,2011/05/11 05:53:00.000,2011/05/11 06:13:00.000,Variant 2,Supplier
818,Deliver Goods Services,Karen Clarens,2011/05/13 19:21:00.000,2011/05/14 15:10:00.000,Variant 2,Supplier
818,Release Purchase Order,Clement Duchot,2011/05/14 22:17:00.000,2011/05/14 22:18:00.000,Variant 2,Requester
818,Approve Purchase Order for payment,Magdalena Predutta,2011/05/15 06:13:00.000,2011/05/15 06:14:00.000,Variant 2,Purchasing Agent
818,Send invoice,Carmen Finacse,2011/05/16 22:41:00.000,2011/05/16 22:41:00.000,Variant 2,Supplier
818,Release Supplier's Invoice,Karalda Nimwada,2011/05/17 13:09:00.000,2011/05/17 13:14:00.000,Variant 2,Financial Manager
818,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/05/17 13:14:00.000,2011/05/17 13:14:00.000,Variant 2,Financial Manager
818,Pay invoice,Pedro Alvares,2011/05/17 13:38:00.000,2011/05/17 13:49:00.000,Variant 2,Financial Manager
818,End,End,2011/05/17 13:49:00.000,2011/05/17 13:49:00.000,Variant 2,End
816,Create Purchase Requisition,Anna Kaufmann,2011/05/01 06:25:00.000,2011/05/01 06:54:00.000,Variant 8,Requester
816,Create Request for Quotation Requester,Alberto Duport,2011/05/01 14:39:00.000,2011/05/01 14:52:00.000,Variant 8,Requester
816,Analyze Request for Quotation,Magdalena Predutta,2011/06/09 07:37:00.000,2011/06/09 07:49:00.000,Variant 8,Purchasing Agent
816,Amend Request for Quotation Requester,Kim Passa,2011/06/09 08:37:00.000,2011/06/09 08:48:00.000,Variant 8,Requester Manager
816,Analyze Request for Quotation,Magdalena Predutta,2011/06/25 07:57:00.000,2011/06/25 08:32:00.000,Variant 8,Purchasing Agent
816,Send Request for Quotation to Supplier,Karel de Groot,2011/06/26 05:08:00.000,2011/06/26 05:38:00.000,Variant 8,Purchasing Agent
816,Create Quotation comparison Map,Karel de Groot,2011/06/26 14:24:00.000,2011/06/26 16:43:00.000,Variant 8,Purchasing Agent
816,Analyze Quotation comparison Map,Nico Ojenbeer,2011/06/26 23:29:00.000,2011/06/26 23:42:00.000,Variant 8,Requester
816,Choose best option,Esmana Liubiata,2011/06/26 23:42:00.000,2011/06/26 23:42:00.000,Variant 8,Requester
816,Settle conditions with supplier,Francois de Perrier,2011/06/27 18:33:00.000,2011/06/28 01:34:00.000,Variant 8,Purchasing Agent
816,Create Purchase Order,Francois de Perrier,2011/06/28 04:27:00.000,2011/06/28 04:37:00.000,Variant 8,Purchasing Agent
816,Confirm Purchase Order,Sean Manney,2011/07/03 22:50:00.000,2011/07/03 23:04:00.000,Variant 8,Supplier
816,Deliver Goods Services,Kiu Kan,2011/07/14 01:09:00.000,2011/07/15 15:13:00.000,Variant 8,Supplier
816,Release Purchase Order,Anna Kaufmann,2011/07/15 22:46:00.000,2011/07/15 22:47:00.000,Variant 8,Requester
816,Approve Purchase Order for payment,Karel de Groot,2011/07/17 13:43:00.000,2011/07/17 13:44:00.000,Variant 8,Purchasing Agent
816,Send invoice,Carmen Finacse,2011/07/24 00:24:00.000,2011/07/24 00:24:00.000,Variant 8,Supplier
816,Release Supplier's Invoice,Pedro Alvares,2011/07/24 14:43:00.000,2011/07/24 14:46:00.000,Variant 8,Financial Manager
816,Authorize Supplier's Invoice payment,Pedro Alvares,2011/07/24 14:46:00.000,2011/07/24 14:46:00.000,Variant 8,Financial Manager
816,Pay invoice,Karalda Nimwada,2011/07/24 15:32:00.000,2011/07/24 15:41:00.000,Variant 8,Financial Manager
816,End,End,2011/07/24 15:41:00.000,2011/07/24 15:41:00.000,Variant 8,End
812,Create Purchase Requisition,Kim Passa,2011/04/30 20:18:00.000,2011/04/30 21:06:00.000,Variant 31,Requester
812,Create Request for Quotation Requester,Clement Duchot,2011/05/01 00:06:00.000,2011/05/01 00:15:00.000,Variant 31,Requester
812,Analyze Request for Quotation,Francois de Perrier,2011/05/02 11:20:00.000,2011/05/02 11:44:00.000,Variant 31,Purchasing Agent
812,Send Request for Quotation to Supplier,Karel de Groot,2011/05/02 15:58:00.000,2011/05/02 16:21:00.000,Variant 31,Purchasing Agent
812,Create Quotation comparison Map,Francois de Perrier,2011/05/02 16:48:00.000,2011/05/02 21:14:00.000,Variant 31,Purchasing Agent
812,Analyze Quotation comparison Map,Tesca Lobes,2011/05/03 04:12:00.000,2011/05/03 04:43:00.000,Variant 31,Requester
812,Choose best option,Esmana Liubiata,2011/05/03 04:43:00.000,2011/05/03 04:43:00.000,Variant 31,Requester
812,Settle conditions with supplier,Francois de Perrier,2011/05/03 08:57:00.000,2011/05/03 20:47:00.000,Variant 31,Purchasing Agent
812,Create Purchase Order,Karel de Groot,2011/05/04 05:48:00.000,2011/05/04 05:58:00.000,Variant 31,Purchasing Agent
812,Confirm Purchase Order,Esmeralda Clay,2011/05/04 15:33:00.000,2011/05/04 15:57:00.000,Variant 31,Supplier
812,Deliver Goods Services,Kiu Kan,2011/05/08 12:31:00.000,2011/05/09 09:56:00.000,Variant 31,Supplier
812,Release Purchase Order,Miu Hanwan,2011/05/09 17:41:00.000,2011/05/09 17:42:00.000,Variant 31,Requester
812,Approve Purchase Order for payment,Francois de Perrier,2011/05/10 02:49:00.000,2011/05/10 02:50:00.000,Variant 31,Purchasing Agent
812,Send invoice,Kiu Kan,2011/05/11 23:08:00.000,2011/05/11 23:08:00.000,Variant 31,Supplier
812,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/05/12 13:33:00.000,2011/05/12 13:33:00.000,Variant 31,Financial Manager
812,Pay invoice,Pedro Alvares,2011/05/12 14:09:00.000,2011/05/12 14:24:00.000,Variant 31,Financial Manager
812,End,End,2011/05/12 14:24:00.000,2011/05/12 14:24:00.000,Variant 31,End
1682,Create Purchase Requisition,Penn Osterwalder,2011/08/30 02:34:00.000,2011/08/30 02:41:00.000,Variant 9,Requester
1682,Create Request for Quotation Requester,Fjodor Kowalski,2011/08/30 07:34:00.000,2011/08/30 07:43:00.000,Variant 9,Requester
1682,Analyze Request for Quotation,Karel de Groot,2011/09/03 15:40:00.000,2011/09/03 16:00:00.000,Variant 9,Purchasing Agent
1682,Send Request for Quotation to Supplier,Karel de Groot,2011/09/04 18:21:00.000,2011/09/04 18:43:00.000,Variant 9,Purchasing Agent
1682,Create Quotation comparison Map,Karel de Groot,2011/09/04 19:12:00.000,2011/09/04 23:36:00.000,Variant 9,Purchasing Agent
1682,Analyze Quotation comparison Map,Esmana Liubiata,2011/09/05 06:31:00.000,2011/09/05 06:40:00.000,Variant 9,Requester
1682,Choose best option,Esmana Liubiata,2011/09/05 06:40:00.000,2011/09/05 06:40:00.000,Variant 9,Requester
1682,Settle conditions with supplier,Francois de Perrier,2011/09/05 15:10:00.000,2011/09/05 23:41:00.000,Variant 9,Purchasing Agent
1682,Create Purchase Order,Francois de Perrier,2011/09/06 14:10:00.000,2011/09/06 14:22:00.000,Variant 9,Purchasing Agent
1682,Confirm Purchase Order,Esmeralda Clay,2011/09/06 19:43:00.000,2011/09/06 20:11:00.000,Variant 9,Supplier
1682,Deliver Goods Services,Carmen Finacse,2011/09/09 20:29:00.000,2011/09/10 01:34:00.000,Variant 9,Supplier
1682,Release Purchase Order,Kim Passa,2011/09/10 08:54:00.000,2011/09/10 08:55:00.000,Variant 9,Requester
1682,Approve Purchase Order for payment,Francois de Perrier,2011/09/10 12:47:00.000,2011/09/10 12:48:00.000,Variant 9,Purchasing Agent
1682,Send invoice,Karen Clarens,2011/09/11 10:08:00.000,2011/09/11 10:08:00.000,Variant 9,Supplier
1682,Release Supplier's Invoice,Karalda Nimwada,2011/09/12 00:33:00.000,2011/09/12 00:35:00.000,Variant 9,Financial Manager
1682,Settle dispute with supplier Financial Manager,Pedro Alvares,2011/09/12 01:02:00.000,2011/09/12 01:33:00.000,Variant 9,Financial Manager
1682,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/09/12 01:33:00.000,2011/09/12 01:33:00.000,Variant 9,Financial Manager
1682,Pay invoice,Pedro Alvares,2011/09/12 02:34:00.000,2011/09/12 02:41:00.000,Variant 9,Financial Manager
1682,End,End,2011/09/12 02:41:00.000,2011/09/12 02:41:00.000,Variant 9,End
318,Create Purchase Requisition,Tesca Lobes,2011/02/14 02:36:00.000,2011/02/14 03:12:00.000,Variant 6,Requester
318,Analyze Purchase Requisition,Maris Freeman,2011/02/15 01:06:00.000,2011/02/15 01:10:00.000,Variant 6,Requester Manager
318,Create Request for Quotation Requester Manager,Maris Freeman,2011/02/15 01:13:00.000,2011/02/15 01:15:00.000,Variant 6,Requester Manager
318,Analyze Request for Quotation,Karel de Groot,2011/02/15 05:03:00.000,2011/02/15 05:20:00.000,Variant 6,Purchasing Agent
318,Amend Request for Quotation Requester,Tesca Lobes,2011/02/15 06:05:00.000,2011/02/15 06:18:00.000,Variant 6,Requester Manager
318,Analyze Request for Quotation,Francois de Perrier,2011/02/20 06:41:00.000,2011/02/20 07:05:00.000,Variant 6,Purchasing Agent
318,Send Request for Quotation to Supplier,Magdalena Predutta,2011/02/20 23:22:00.000,2011/02/20 23:59:00.000,Variant 6,Purchasing Agent
318,Create Quotation comparison Map,Magdalena Predutta,2011/02/21 07:35:00.000,2011/02/21 09:23:00.000,Variant 6,Purchasing Agent
318,Analyze Quotation comparison Map,Kim Passa,2011/02/21 15:37:00.000,2011/02/21 15:49:00.000,Variant 6,Requester
318,Choose best option,Fjodor Kowalski,2011/02/21 15:49:00.000,2011/02/21 15:49:00.000,Variant 6,Requester
318,Settle conditions with supplier,Karel de Groot,2011/02/21 19:54:00.000,2011/02/22 00:40:00.000,Variant 6,Purchasing Agent
318,Create Purchase Order,Karel de Groot,2011/02/22 07:16:00.000,2011/02/22 07:24:00.000,Variant 6,Purchasing Agent
318,Confirm Purchase Order,Karen Clarens,2011/02/22 17:25:00.000,2011/02/22 17:48:00.000,Variant 6,Supplier
318,Deliver Goods Services,Kiu Kan,2011/02/23 10:55:00.000,2011/02/25 05:57:00.000,Variant 6,Supplier
318,Release Purchase Order,Christian Francois,2011/02/25 13:17:00.000,2011/02/25 13:18:00.000,Variant 6,Requester
318,Approve Purchase Order for payment,Karel de Groot,2011/02/27 06:01:00.000,2011/02/27 06:02:00.000,Variant 6,Purchasing Agent
318,Send invoice,Karen Clarens,2011/02/27 13:37:00.000,2011/02/27 13:37:00.000,Variant 6,Supplier
318,Release Supplier's Invoice,Karalda Nimwada,2011/02/28 03:54:00.000,2011/02/28 03:58:00.000,Variant 6,Financial Manager
318,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/28 03:58:00.000,2011/02/28 03:58:00.000,Variant 6,Financial Manager
318,Pay invoice,Karalda Nimwada,2011/02/28 04:31:00.000,2011/02/28 04:40:00.000,Variant 6,Financial Manager
318,End,End,2011/02/28 04:40:00.000,2011/02/28 04:40:00.000,Variant 6,End
316,Create Purchase Requisition,Nico Ojenbeer,2011/02/13 13:48:00.000,2011/02/13 14:15:00.000,Variant 1,Requester
316,Analyze Purchase Requisition,Maris Freeman,2011/02/14 05:04:00.000,2011/02/14 05:08:00.000,Variant 1,Requester Manager
316,Create Request for Quotation Requester Manager,Francis Odell,2011/02/14 05:12:00.000,2011/02/14 05:13:00.000,Variant 1,Requester Manager
316,Analyze Request for Quotation,Francois de Perrier,2011/02/14 09:59:00.000,2011/02/14 10:03:00.000,Variant 1,Purchasing Agent
316,Send Request for Quotation to Supplier,Magdalena Predutta,2011/02/14 18:42:00.000,2011/02/14 19:03:00.000,Variant 1,Purchasing Agent
316,Create Quotation comparison Map,Magdalena Predutta,2011/02/14 19:26:00.000,2011/02/14 21:01:00.000,Variant 1,Purchasing Agent
316,Analyze Quotation comparison Map,Miu Hanwan,2011/02/15 03:42:00.000,2011/02/15 03:58:00.000,Variant 1,Requester
316,Choose best option,Kim Passa,2011/02/15 03:58:00.000,2011/02/15 03:58:00.000,Variant 1,Requester
316,Settle conditions with supplier,Karel de Groot,2011/02/15 20:51:00.000,2011/02/16 09:06:00.000,Variant 1,Purchasing Agent
316,Create Purchase Order,Karel de Groot,2011/02/16 16:27:00.000,2011/02/16 16:37:00.000,Variant 1,Purchasing Agent
316,Confirm Purchase Order,Carmen Finacse,2011/02/17 05:35:00.000,2011/02/17 05:59:00.000,Variant 1,Supplier
316,Deliver Goods Services,Sean Manney,2011/02/17 19:11:00.000,2011/02/18 01:22:00.000,Variant 1,Supplier
316,Release Purchase Order,Tesca Lobes,2011/02/18 09:42:00.000,2011/02/18 09:43:00.000,Variant 1,Requester
316,Approve Purchase Order for payment,Karel de Groot,2011/02/18 21:09:00.000,2011/02/18 21:10:00.000,Variant 1,Purchasing Agent
316,Send invoice,Esmeralda Clay,2011/02/20 09:18:00.000,2011/02/20 09:18:00.000,Variant 1,Supplier
316,Release Supplier's Invoice,Pedro Alvares,2011/02/20 23:34:00.000,2011/02/20 23:37:00.000,Variant 1,Financial Manager
316,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/20 23:37:00.000,2011/02/20 23:37:00.000,Variant 1,Financial Manager
316,Pay invoice,Karalda Nimwada,2011/02/21 00:23:00.000,2011/02/21 00:35:00.000,Variant 1,Financial Manager
316,End,End,2011/02/21 00:35:00.000,2011/02/21 00:35:00.000,Variant 1,End
314,Create Purchase Requisition,Penn Osterwalder,2011/02/13 02:11:00.000,2011/02/13 02:20:00.000,Variant 2,Requester
314,Create Request for Quotation Requester,Esmana Liubiata,2011/02/13 05:31:00.000,2011/02/13 05:44:00.000,Variant 2,Requester
314,Analyze Request for Quotation,Francois de Perrier,2011/02/14 08:20:00.000,2011/02/14 08:39:00.000,Variant 2,Purchasing Agent
314,Send Request for Quotation to Supplier,Karel de Groot,2011/02/15 11:46:00.000,2011/02/15 12:13:00.000,Variant 2,Purchasing Agent
314,Create Quotation comparison Map,Francois de Perrier,2011/02/15 22:16:00.000,2011/02/16 01:28:00.000,Variant 2,Purchasing Agent
314,Analyze Quotation comparison Map,Anna Kaufmann,2011/02/16 08:23:00.000,2011/02/16 08:31:00.000,Variant 2,Requester
314,Choose best option,Miu Hanwan,2011/02/16 08:31:00.000,2011/02/16 08:31:00.000,Variant 2,Requester
314,Settle conditions with supplier,Karel de Groot,2011/02/17 02:55:00.000,2011/02/17 16:52:00.000,Variant 2,Purchasing Agent
314,Create Purchase Order,Magdalena Predutta,2011/02/18 08:31:00.000,2011/02/18 08:40:00.000,Variant 2,Purchasing Agent
314,Confirm Purchase Order,Kiu Kan,2011/02/19 01:02:00.000,2011/02/19 01:27:00.000,Variant 2,Supplier
314,Deliver Goods Services,Carmen Finacse,2011/02/20 03:53:00.000,2011/02/21 09:03:00.000,Variant 2,Supplier
314,Release Purchase Order,Esmana Liubiata,2011/02/21 16:55:00.000,2011/02/21 16:56:00.000,Variant 2,Requester
314,Approve Purchase Order for payment,Francois de Perrier,2011/02/22 00:03:00.000,2011/02/22 00:04:00.000,Variant 2,Purchasing Agent
314,Send invoice,Kiu Kan,2011/02/22 19:28:00.000,2011/02/22 19:28:00.000,Variant 2,Supplier
314,Release Supplier's Invoice,Pedro Alvares,2011/02/23 09:58:00.000,2011/02/23 10:02:00.000,Variant 2,Financial Manager
314,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/23 10:02:00.000,2011/02/23 10:02:00.000,Variant 2,Financial Manager
314,Pay invoice,Karalda Nimwada,2011/02/23 10:39:00.000,2011/02/23 10:47:00.000,Variant 2,Financial Manager
314,End,End,2011/02/23 10:47:00.000,2011/02/23 10:47:00.000,Variant 2,End
311,Create Purchase Requisition,Christian Francois,2011/02/12 21:55:00.000,2011/02/12 22:14:00.000,Variant 23,Requester
311,Create Request for Quotation Requester,Anna Kaufmann,2011/02/13 06:18:00.000,2011/02/13 06:30:00.000,Variant 23,Requester
311,Analyze Request for Quotation,Francois de Perrier,2011/02/14 14:52:00.000,2011/02/14 15:23:00.000,Variant 23,Purchasing Agent
311,Amend Request for Quotation Requester,Nico Ojenbeer,2011/02/14 16:15:00.000,2011/02/14 16:21:00.000,Variant 23,Requester Manager
311,Analyze Request for Quotation,Karel de Groot,2011/02/17 02:29:00.000,2011/02/17 02:55:00.000,Variant 23,Purchasing Agent
311,Amend Request for Quotation Requester,Fjodor Kowalski,2011/02/17 03:49:00.000,2011/02/17 03:56:00.000,Variant 23,Requester Manager
311,Analyze Request for Quotation,Karel de Groot,2011/02/24 18:49:00.000,2011/02/24 19:17:00.000,Variant 23,Purchasing Agent
311,End,End,2011/02/24 19:17:00.000,2011/02/24 19:17:00.000,Variant 23,End
1187,Create Purchase Requisition,Alberto Duport,2011/06/20 20:10:00.000,2011/06/20 20:51:00.000,Variant 4,Requester
1187,Analyze Purchase Requisition,Francis Odell,2011/06/21 18:22:00.000,2011/06/21 18:27:00.000,Variant 4,Requester Manager
1187,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2011/06/21 18:33:00.000,2011/06/21 18:36:00.000,Variant 4,Requester Manager
1187,Analyze Request for Quotation,Francois de Perrier,2011/06/28 05:15:00.000,2011/06/28 05:33:00.000,Variant 4,Purchasing Agent
1187,End,End,2011/06/28 05:33:00.000,2011/06/28 05:33:00.000,Variant 4,End
1184,Create Purchase Requisition,Christian Francois,2011/06/20 16:29:00.000,2011/06/20 16:42:00.000,Variant 61,Requester
1184,Analyze Purchase Requisition,Heinz Gutschmidt,2011/06/21 04:47:00.000,2011/06/21 04:52:00.000,Variant 61,Requester Manager
